Log file open, 11/19/22 20:42:24
[2022.11.19-19.42.25:413][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLens'
[2022.11.19-19.42.25:413][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLensClient'
[2022.11.19-19.42.25:418][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOS'
[2022.11.19-19.42.25:418][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOSClient'
[2022.11.19-19.42.25:421][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Linux'
[2022.11.19-19.42.25:421][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxEditor'
[2022.11.19-19.42.25:421][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxServer'
[2022.11.19-19.42.25:421][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxClient'
[2022.11.19-19.42.25:425][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64'
[2022.11.19-19.42.25:425][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Server'
[2022.11.19-19.42.25:425][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Client'
[2022.11.19-19.42.25:430][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOS'
[2022.11.19-19.42.25:430][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOSClient'
[2022.11.19-19.42.25:437][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Windows'
[2022.11.19-19.42.25:437][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsEditor'
[2022.11.19-19.42.25:437][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsServer'
[2022.11.19-19.42.25:437][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsClient'
[2022.11.19-19.42.25:437][  0]LogTargetPlatformManager: Display: Building Assets For WindowsEditor
[2022.11.19-19.42.25:437][  0]LogTargetPlatformManager: Unable to find audio format BINKA from hinted modules, loading all potential format modules to find it
[2022.11.19-19.42.25:442][  0]LogTargetPlatformManager: Loaded format module AudioFormatADPCM
[2022.11.19-19.42.25:442][  0]LogTargetPlatformManager:   ADPCM
[2022.11.19-19.42.25:442][  0]LogTargetPlatformManager:   PCM
[2022.11.19-19.42.25:445][  0]LogTargetPlatformManager: Loaded format module AudioFormatBink
[2022.11.19-19.42.25:445][  0]LogTargetPlatformManager:   BINKA
[2022.11.19-19.42.25:450][  0]LogAudioDebug: Display: Lib vorbis DLL was dynamically loaded.
[2022.11.19-19.42.25:451][  0]LogTargetPlatformManager: Loaded format module AudioFormatOgg
[2022.11.19-19.42.25:451][  0]LogTargetPlatformManager:   OGG
[2022.11.19-19.42.25:453][  0]LogTargetPlatformManager: Loaded format module AudioFormatOpus
[2022.11.19-19.42.25:453][  0]LogTargetPlatformManager:   OPUS
[2022.11.19-19.42.25:513][  0]LogTargetPlatformManager: Unable to find shader format SF_METAL from hinted modules, loading all potential format modules to find it
[2022.11.19-19.42.25:519][  0]LogTargetPlatformManager: Loaded format module MetalShaderFormat
[2022.11.19-19.42.25:519][  0]LogTargetPlatformManager:   SF_METAL
[2022.11.19-19.42.25:519][  0]LogTargetPlatformManager:   SF_METAL_MRT
[2022.11.19-19.42.25:519][  0]LogTargetPlatformManager:   SF_METAL_TVOS
[2022.11.19-19.42.25:519][  0]LogTargetPlatformManager:   SF_METAL_MRT_TVOS
[2022.11.19-19.42.25:519][  0]LogTargetPlatformManager:   SF_METAL_SM5
[2022.11.19-19.42.25:519][  0]LogTargetPlatformManager:   SF_METAL_MACES3_1
[2022.11.19-19.42.25:519][  0]LogTargetPlatformManager:   SF_METAL_MRT_MAC
[2022.11.19-19.42.25:519][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2022.11.19-19.42.25:519][  0]LogTargetPlatformManager:   PCD3D_SM6
[2022.11.19-19.42.25:519][  0]LogTargetPlatformManager:   PCD3D_SM5
[2022.11.19-19.42.25:519][  0]LogTargetPlatformManager:   PCD3D_ES31
[2022.11.19-19.42.25:519][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2022.11.19-19.42.25:519][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2022.11.19-19.42.25:519][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2022.11.19-19.42.25:519][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2022.11.19-19.42.25:524][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2022.11.19-19.42.25:524][  0]LogTargetPlatformManager:   VVM_1_0
[2022.11.19-19.42.25:524][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2022.11.19-19.42.25:524][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2022.11.19-19.42.25:524][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2022.11.19-19.42.25:524][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2022.11.19-19.42.25:524][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2022.11.19-19.42.25:524][  0]LogRendererCore: Ray tracing is disabled. Reason: not supported by current RHI.
[2022.11.19-19.42.25:527][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file ../../../../../../GameByKR/UE5_ArrasisSurvival/UE5_ArrasisSurvival/ArrasisSurvival 5.1/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2022.11.19-19.42.25:527][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2022.11.19-19.42.25:527][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file ../../../../../../GameByKR/UE5_ArrasisSurvival/UE5_ArrasisSurvival/ArrasisSurvival 5.1/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2022.11.19-19.42.25:527][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2022.11.19-19.42.25:546][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2022.11.19-19.42.25:546][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2022.11.19-19.42.25:546][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2022.11.19-19.42.25:574][  0]LogDerivedDataCache: Speed tests for C:/Users/karol/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.03 seconds
[2022.11.19-19.42.25:574][  0]LogDerivedDataCache: Display: Performance to C:/Users/karol/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.05ms. RandomReadSpeed=193.22MBs, RandomWriteSpeed=42.28MBs. Assigned SpeedClass 'Local'
[2022.11.19-19.42.25:575][  0]LogDerivedDataCache: Using Local data cache path C:/Users/karol/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2022.11.19-19.42.25:575][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2022.11.19-19.42.25:575][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2022.11.19-19.42.25:575][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2022.11.19-19.42.25:575][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2022.11.19-19.42.25:575][  0]LogShaderCompilers: Guid format shader working directory is -41 characters bigger than the processId version (../../../../../../GameByKR/UE5_ArrasisSurvival/UE5_ArrasisSurvival/ArrasisSurvival 5.1/Intermediate/Shaders/WorkingDirectory/31856/).
[2022.11.19-19.42.25:575][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/karol/AppData/Local/Temp/UnrealShaderWorkingDir/1B33171742AB47223309448DDBAB469E/'.
[2022.11.19-19.42.25:575][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2022.11.19-19.42.25:575][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 8 workers.
[2022.11.19-19.42.26:317][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2022.11.19-19.42.26:532][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../GameByKR/UE5_ArrasisSurvival/UE5_ArrasisSurvival/ArrasisSurvival 5.1/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2022.11.19-19.42.26:534][  0]LogShaderCompilers: Display: Failed to delete old shader autogen file: ../../../../../../GameByKR/UE5_ArrasisSurvival/UE5_ArrasisSurvival/ArrasisSurvival 5.1/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2022.11.19-19.42.26:535][  0]LogShaderCompilers: Display: Shader autogen file written: ../../../../../../GameByKR/UE5_ArrasisSurvival/UE5_ArrasisSurvival/ArrasisSurvival 5.1/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2022.11.19-19.42.27:044][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2022.11.19-19.42.27:044][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2022.11.19-19.42.27:044][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2022.11.19-19.42.27:044][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2022.11.19-19.42.27:044][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2022.11.19-19.42.27:044][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2022.11.19-19.42.27:044][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2022.11.19-19.42.27:044][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2022.11.19-19.42.27:044][  0]LogInit: FStereoShaderAspects: ---
[2022.11.19-19.42.27:044][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2022.11.19-19.42.27:044][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2022.11.19-19.42.27:044][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2022.11.19-19.42.27:044][  0]LogInit: FStereoShaderAspects: ---
[2022.11.19-19.42.27:044][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2022.11.19-19.42.27:044][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2022.11.19-19.42.27:044][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2022.11.19-19.42.27:044][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2022.11.19-19.42.27:249][  0]LogSlate: Using FreeType 2.10.0
[2022.11.19-19.42.27:249][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2022.11.19-19.42.27:284][  0]LogAssetRegistry: FAssetRegistry took 0.0096 seconds to start up
[2022.11.19-19.42.27:288][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2022.11.19-19.42.27:440][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2022.11.19-19.42.27:689][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2022.11.19-19.42.27:689][  0]LogDeviceProfileManager: Available device profiles:
[2022.11.19-19.42.27:689][  0]LogDeviceProfileManager: 	[000009D6D51C2400][000009D6CB7FA800 52] GlobalDefaults, 
[2022.11.19-19.42.27:689][  0]LogDeviceProfileManager: 	[000009D6D51C4200][000009D6CB7D5000 52] Windows, 
[2022.11.19-19.42.27:689][  0]LogDeviceProfileManager: 	[000009D6D51C4400][000009D6CB7DC800 52] WindowsEditor, 
[2022.11.19-19.42.27:689][  0]LogDeviceProfileManager: 	[000009D6D51C3800][000009D6CB7D7800 52] WindowsServer, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C1200][000009D6CB7D0000 52] WindowsClient, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C4A00][000009D6CBB20000 52] IOS, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C3C00][000009D6CA1CC800 52] iPadAir2, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C4800][000009D6CB7DA000 52] IPadPro, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C2A00][000009D6CBB25000 52] iPadAir3, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C4600][000009D6CF4BC800 52] iPadAir4, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C2600][000009D6D5580000 52] iPadAir5, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C2000][000009D6D5585000 52] iPadMini4, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C2C00][000009D6D5587800 52] iPadMini5, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C4000][000009D6D558A000 52] iPadMini6, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C6E00][000009D6D55E0000 52] iPhone6S, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C6A00][000009D6D55E2800 52] iPhone7, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C6800][000009D6D55E5000 52] iPodTouch7, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C5400][000009D6D55EA000 52] iPhone6SPlus, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C6000][000009D6D55EC800 52] iPhone7Plus, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C5200][000009D6C33C2800 52] iPhoneSE, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C3200][000009D6D558C800 52] iPhone8, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C6C00][000009D6D55E7800 52] iPhone8Plus, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C5A00][000009D6D55F0000 52] iPhoneX, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C5000][000009D6D55F5000 52] iPhoneXS, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C4E00][000009D6D55F7800 52] iPhoneXSMax, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C3E00][000009D6D55FA000 52] iPhoneXR, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C5800][000009D6D55FC800 52] iPhone11, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C2E00][000009D6D5582800 52] iPhone11Pro, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C3600][000009D6D5570000 52] iPhone11ProMax, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C5C00][000009D6D5575000 52] iPhoneSE2, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C0C00][000009D6D5577800 52] iPhone12Mini, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C6200][000009D6D557A000 52] iPhone12, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C7000][000009D6D557C800 52] iPhone12Pro, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C7200][000009D6D55F2800 52] iPhone12ProMax, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C7600][000009D6D5600000 52] iPhone13Mini, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C7800][000009D6D5605000 52] iPhone13, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C7C00][000009D6D5607800 52] iPhone13Pro, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C7E00][000009D6D560A000 52] iPhone13ProMax, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C7400][000009D6D560C800 52] iPhoneSE3, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C4C00][000009D6D5572800 52] iPhone14, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C8000][000009D6D55A0000 52] iPhone14Plus, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C8200][000009D6D55A5000 52] iPhone14Pro, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C8600][000009D6D55A7800 52] iPhone14ProMax, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C8800][000009D6D55AA000 52] iPadPro105, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C8C00][000009D6D55AC800 52] iPadPro129, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C8E00][000009D6D5602800 52] iPadPro97, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C8400][000009D6D55B0000 52] iPadPro2_129, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C5E00][000009D6D55B5000 52] iPad5, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C9000][000009D6D55B7800 52] iPad6, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C9200][000009D6D55BA000 52] iPad7, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C9600][000009D6D55BC800 52] iPad8, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C9800][000009D6D55A2800 52] iPad9, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C9C00][000009D6D55C0000 52] iPad10, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C9E00][000009D6D55C5000 52] iPadPro11, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C9400][000009D6D55C7800 52] iPadPro2_11, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C3A00][000009D6D55CA000 52] iPadPro3_11, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51CA000][000009D6D55CC800 52] iPadPro4_11, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51CA200][000009D6D55B2800 52] iPadPro3_129, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51CA600][000009D6D55D0000 52] iPadPro4_129, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51CA800][000009D6D55D5000 52] iPadPro5_129, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51CAC00][000009D6D55D7800 52] iPadPro6_129, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51CAE00][000009D6D55DA000 52] AppleTV, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51CA400][000009D6D55DC800 52] AppleTV4K, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C5600][000009D6D55C2800 52] AppleTV2_4K, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51CB000][000009D6D5620000 52] TVOS, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51CC200][000009D6D5627800 52] Mac, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51CC400][000009D6D5625000 52] MacEditor, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51CB800][000009D6D562A000 52] MacClient, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C6600][000009D6D562C800 52] MacServer, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C6400][000009D6D5650000 52] Linux, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C8A00][000009D6D5652800 52] LinuxEditor, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51CBA00][000009D6D5657800 52] LinuxArm64Editor, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C3400][000009D6D565A000 52] LinuxArm64, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51CB200][000009D6D565C800 52] LinuxClient, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51CAA00][000009D6D55D2800 52] LinuxArm64Client, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51CCE00][000009D6D5655000 52] LinuxServer, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51CBE00][000009D6D5630000 52] LinuxArm64Server, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51CCC00][000009D6D5635000 52] Android, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51C1800][000009D6D5637800 52] Android_Preview_OpenGL, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51CC800][000009D6D563A000 52] Android_Preview_Vulkan, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51CD000][000009D6D563C800 52] Android_Low, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51CD200][000009D6D5622800 52] Android_Mid, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51CD600][000009D6D5640000 52] Android_High, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51CD800][000009D6D5645000 52] Android_Default, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51CDC00][000009D6D5647800 52] Android_Adreno4xx, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51CDE00][000009D6D564A000 52] Android_Adreno5xx_Low, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51CD400][000009D6D564C800 52] Android_Adreno5xx, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51CBC00][000009D6D5632800 52] Android_Adreno6xx, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51CE000][000009D6D5660000 52] Android_Adreno6xx_Vulkan, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51CE200][000009D6D5665000 52] Android_Adreno7xx, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51CE600][000009D6D5667800 52] Android_Adreno7xx_Vulkan, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51CE800][000009D6D566A000 52] Android_Mali_T6xx, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51CEC00][000009D6D566C800 52] Android_Mali_T7xx, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51CEE00][000009D6D5642800 52] Android_Mali_T8xx, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51CE400][000009D6D5670000 52] Android_Mali_G71, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51CC000][000009D6D5675000 52] Android_Mali_G72, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51CF000][000009D6D5677800 52] Android_Mali_G72_Vulkan, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51CF200][000009D6D567A000 52] Android_Mali_G76, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51CF600][000009D6D567C800 52] Android_Mali_G76_Vulkan, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51CF800][000009D6D5662800 52] Android_Mali_G77, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51CFC00][000009D6D5680000 52] Android_Mali_G77_Vulkan, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51CFE00][000009D6D5685000 52] Android_Mali_G78, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51CF400][000009D6D5687800 52] Android_Mali_G78_Vulkan, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D51CC600][000009D6D568A000 52] Android_Mali_G710, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6CD50E600][000009D6D568C800 52] Android_Mali_G710_Vulkan, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D56A0000][000009D6D5672800 52] Android_Xclipse_920, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D56A1200][000009D6D5690000 52] Android_Xclipse_920_Vulkan, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D56A1600][000009D6D5695000 52] Android_Vulkan_SM5, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D56A1800][000009D6D5697800 52] Android_PowerVR_G6xxx, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D56A1C00][000009D6D569A000 52] Android_PowerVR_GT7xxx, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D56A1E00][000009D6D569C800 52] Android_PowerVR_GE8xxx, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D56A0A00][000009D6D5682800 52] Android_PowerVR_GM9xxx, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D56A2000][000009D6D56B0000 52] Android_PowerVR_GM9xxx_Vulkan, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D56A2600][000009D6D56B5000 52] Android_TegraK1, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D56A2800][000009D6D56B7800 52] Android_Unknown_Vulkan, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D56A2C00][000009D6D56BA000 52] Oculus_Quest, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D56A2E00][000009D6D56BC800 52] Oculus_Quest2, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: 	[000009D6D56A2400][000009D6D5692800 52] HoloLens, 
[2022.11.19-19.42.27:690][  0]LogDeviceProfileManager: Active device profile: [000009D6D51C4400][000009D6CB7DC800 52] WindowsEditor
[2022.11.19-19.42.27:690][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2022.11.19-19.42.27:690][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../GameByKR/UE5_ArrasisSurvival/UE5_ArrasisSurvival/ArrasisSurvival 5.1/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2022.11.19-19.42.27:690][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
